"trans_date_trans_time","merchant","category","amt","gender","city","state","lat","long","city_pop","job","merch_lat","merch_long","is_fraud","age"
"2019-07-18 19:55:04","fraud_Turner LLC","travel",6.11,"1","New Memphis","illinois",38.4857,-89.6816,254,"Magazine journalist",38.472852,-89.632506,0,71
"2019-11-02 20:11:03","fraud_Hilpert-Conroy","kids_pets",70.35,"0","Honokaa","hawaii",20.0827,-155.488,4878,"Physiotherapist",19.597557,-155.789003,0,57
"2019-10-27 20:46:04","fraud_Jakubowski Inc","home",67.72,"0","Muskegon","michigan",43.2326,-86.2492,128715,"Historic buildings inspector/conservation officer",43.599504,-86.1621,0,28
"2020-02-21 11:49:45","fraud_Bruen-Yost","misc_pos",91,"1","Wilmington","north carolina",34.2651,-77.867,186140,"English as a second language teacher",33.689498,-78.030461,0,41
"2019-03-09 17:48:17","fraud_Fisher Inc","shopping_net",3.02,"1","Fort Myers","florida",26.4722,-81.8122,224256,"Paramedic",26.083986,-80.909273,0,38
"2019-03-25 21:35:54","fraud_Schmidt-Larkin","home",34.37,"1","Esbon","kansas",39.7562,-98.4462,242,"Tourism officer",39.835847,-98.858486,0,36
"2020-03-22 20:13:11","fraud_Kris-Padberg","shopping_pos",7,"1","Alpharetta","georgia",34.077,-84.3033,165556,"Prison officer",33.090649,-84.319834,0,26
"2019-06-17 15:14:39","fraud_Hills-Boyer","personal_care",60.43,"0","Wales","alaska",64.7556,-165.6723,145,"Administrator, education",64.276195,-166.139647,0,84
"2019-09-06 06:00:14","fraud_Paucek-Wiza","grocery_net",81.63,"1","Diamond","ohio",41.0935,-81.0425,2644,"Engineer, biomedical",42.087225,-80.802378,0,40
"2019-09-20 23:41:37","fraud_Little Ltd","kids_pets",44.21,"1","Birmingham","iowa",40.8626,-91.9534,888,"Camera operator",40.207805,-91.632435,0,35
"2020-02-09 20:37:31","fraud_Fritsch LLC","travel",508.8,"0","Bristow","indiana",38.1981,-86.6821,965,"Horticultural therapist",37.656947,-85.789305,0,42
"2019-02-19 22:23:52","fraud_Streich, Rolfson and Wilderman","kids_pets",8.3,"1","Kingsford Heights","indiana",41.4802,-86.6919,1423,"Psychologist, forensic",42.044088,-86.245189,0,25
"2019-11-04 07:17:40","fraud_Sporer Inc","gas_transport",71.19,"1","Saint Paul","minnesota",44.9913,-92.9487,753116,"Fisheries officer",45.662822,-92.163568,0,52
"2020-05-03 08:59:51","fraud_Harris Inc","gas_transport",49.2,"1","Gardiner","oregon",43.7857,-124.1437,260,"Engineer, maintenance",44.323942,-123.296403,0,67
"2019-07-17 07:15:04","fraud_Murray-Smitham","grocery_pos",78.5,"1","Brantley","alabama",31.571,-86.2743,2566,"Exercise physiologist",31.230373,-87.261887,0,65
"2020-05-11 23:38:02","fraud_Roberts-Beahan","misc_pos",6.76,"1","Brooklyn","new york",40.6816,-73.9798,2504700,"Medical sales representative",40.392663,-73.525373,0,24
"2019-07-17 20:54:58","fraud_Pacocha-Bauch","shopping_pos",47.39,"1","Meridian","texas",31.929,-97.6443,2526,"Phytotherapist",32.756023,-97.40523,0,53
"2019-12-29 23:46:16","fraud_Abernathy and Sons","food_dining",28.13,"1","Manistique","michigan",46.0062,-86.2555,6469,"Trade mark attorney",45.49655,-86.723226,0,44
"2020-05-03 07:13:09","fraud_Durgan-Auer","misc_net",199.63,"1","Mobile","alabama",30.7145,-88.0918,270712,"Surveyor, land/geomatics",30.712038,-88.353835,0,52
"2020-01-25 07:31:53","fraud_Eichmann, Bogan and Rodriguez","gas_transport",41.95,"1","Altair","texas",29.6047,-96.5249,106,"Editor, film/video",29.911924,-96.254367,0,40
"2019-08-03 20:47:17","fraud_Kuhn Group","food_dining",66.5,"0","Turner","montana",48.8328,-108.3961,192,"Further education lecturer",49.434186,-108.584455,0,60
"2019-01-01 16:16:10","fraud_Denesik and Sons","shopping_pos",1025.38,"1","Kingsport","tennessee",36.4715,-82.4834,87124,"Warden/ranger",37.421987,-81.8734,0,37
"2019-11-14 16:59:22","fraud_Kutch-Wilderman","home",4.34,"1","Thompson","utah",38.9999,-109.615,46,"Surveyor, minerals",38.908771,-108.626055,0,36
"2020-05-30 22:47:01","fraud_Nicolas, Hills and McGlynn","entertainment",17.36,"0","Tallmansville","west virginia",38.8564,-80.158,571,"Accounting technician",38.089611,-79.58137,0,56
"2019-02-09 23:48:57","fraud_Ullrich Ltd","kids_pets",10.08,"1","Cisco","illinois",39.9972,-88.6962,478,"Landscape architect",40.884277,-88.455805,0,64
"2019-05-05 01:33:17","fraud_Schoen, Kuphal and Nitzsche","grocery_pos",99.08,"0","Shelter Island","new york",41.064,-72.3366,1858,"Clinical biochemist",40.294331,-71.583981,0,39
"2019-07-06 09:19:04","fraud_Vandervort-Funk","grocery_pos",114.18,"1","Armagh","pennsylvania",40.4603,-79.0097,922,"Early years teacher",41.436349,-79.977842,0,51
"2020-04-10 01:24:17","fraud_Spinka-Welch","grocery_net",54.35,"0","Manderson","south dakota",43.3526,-102.5411,1126,"Volunteer coordinator",43.421939,-102.336392,0,43
"2019-12-15 15:36:09","fraud_Auer LLC","personal_care",7.88,"0","Ruckersville","virginia",38.2586,-78.4074,9815,"Designer, ceramics/pottery",37.835146,-77.826726,0,48
"2019-06-12 06:03:37","fraud_Padberg-Welch","grocery_pos",137.43,"1","Hudson","kansas",38.1485,-98.6408,215,"Probation officer",37.25693,-98.888953,0,55
"2020-06-16 10:15:35","fraud_Reinger, Weissnat and Strosin","food_dining",34.09,"1","New York City","new york",40.7699,-73.9511,1577385,"Audiological scientist",40.096958,-72.973623,0,66
"2019-12-30 10:54:05","fraud_Koss and Sons","gas_transport",64.22,"0","Moorhead","mississippi",33.4783,-90.5142,2870,"Chartered public finance accountant",33.502569,-90.673469,0,25
"2019-11-15 13:50:43","fraud_Kutch-Wilderman","home",74.44,"0","Burns Flat","oklahoma",35.3492,-99.188,2142,"Politician's assistant",36.033196,-98.756595,0,47
"2019-07-18 08:31:52","fraud_Adams, Kovacek and Kuhlman","grocery_net",80.17,"1","Leonard","texas",33.4044,-96.2238,4090,"Sub",33.627171,-96.362764,0,46
"2019-11-10 13:34:21","fraud_Lubowitz-Walter","kids_pets",8.33,"0","Conway","new hampshire",43.9742,-71.1503,3807,"Surgeon",43.073268,-70.37014,0,24
"2019-02-01 02:38:45","fraud_Auer-Mosciski","grocery_pos",201.66,"1","Issaquah","washington",47.4974,-122.0107,50489,"Osteopath",48.118748,-122.31275,0,40
"2019-05-20 22:31:34","fraud_Weber, Thiel and Hammes","kids_pets",15.81,"1","Tomahawk","wisconsin",45.4963,-89.7273,9594,"Seismic interpreter",44.62415,-89.212908,0,26
"2019-03-11 05:01:33","fraud_Jones, Sawayn and Romaguera","misc_net",1.87,"0","Comfrey","minnesota",44.1111,-94.9134,914,"Health and safety adviser",43.233936,-95.894333,0,79
"2020-04-06 22:56:54","fraud_Romaguera and Sons","travel",4.98,"0","Coffeeville","mississippi",33.9215,-89.6782,3451,"Financial trader",33.703025,-90.488089,0,39
"2019-12-16 22:16:54","fraud_Zulauf LLC","personal_care",11.62,"1","Munith","michigan",42.3703,-84.2485,2523,"Geophysicist/field seismologist",41.871276,-83.659618,0,35
"2019-06-07 08:48:26","fraud_Conroy-Cruickshank","gas_transport",68.77,"1","Santa Monica","california",34.0287,-118.4924,92043,"Civil engineer, contracting",34.754191,-117.548678,0,62
"2019-05-04 20:43:13","fraud_Yost, Block and Koepp","misc_pos",22.65,"1","Creola","ohio",39.3543,-82.503,321,"Copywriter, advertising",39.294533,-82.308262,0,44
"2020-06-09 01:20:58","fraud_McDermott-Weimann","grocery_pos",47.57,"0","East Troy","wisconsin",42.8035,-88.4092,9679,"Engineer, production",42.507965,-88.056296,0,32
"2019-08-26 18:47:11","fraud_Gerhold LLC","home",92.75,"1","Thompson","utah",38.9999,-109.615,46,"Surveyor, minerals",38.357381,-110.18224,0,36
"2020-05-26 18:24:01","fraud_Bode-Rempel","kids_pets",94.93,"0","Fairview","new jersey",40.817,-74,13835,"Programmer, multimedia",39.926448,-74.924278,0,56
"2020-05-03 10:38:41","fraud_Monahan, Bogisich and Ledner","misc_pos",106.9,"1","Clarksville","tennessee",36.522,-87.349,151785,"Pathologist",36.836297,-87.145668,0,49
"2019-12-15 17:47:09","fraud_Kozey-Kuhlman","personal_care",41.18,"1","Moundsville","west virginia",39.9148,-80.731,16183,"Physiotherapist",39.111722,-80.881366,0,46
"2019-09-29 12:36:37","fraud_Zemlak, Tillman and Cremin","personal_care",76.73,"1","Whaleyville","maryland",38.4121,-75.2811,718,"Regulatory affairs officer",37.808932,-75.418973,0,38
"2019-06-24 22:46:55","fraud_Berge-Ullrich","home",75.08,"0","Helm","california",36.4992,-120.0936,123,"Early years teacher",37.177886,-121.010739,0,51
"2020-06-16 23:21:39","fraud_Beier and Sons","home",8.53,"1","Phoenix","arizona",33.8155,-112.1202,1312922,"Counselling psychologist",32.917996,-111.233754,0,24
"2019-06-13 21:50:56","fraud_Langworth LLC","personal_care",45.24,"0","Arvada","colorado",39.8422,-105.1097,122111,"Hotel manager",40.123195,-104.930998,0,36
"2019-04-30 16:23:29","fraud_Emmerich-Rau","personal_care",15.19,"1","Phenix City","alabama",32.4204,-85.0796,59744,"Chemical engineer",33.008986,-84.292173,0,40
"2019-06-29 22:44:07","fraud_Rodriguez, Yost and Jenkins","misc_net",130.94,"1","Ranier","minnesota",48.6031,-93.2977,136,"Ceramics designer",48.500431,-92.389623,0,24
"2019-05-31 22:05:54","fraud_Gottlieb, Considine and Schultz","shopping_net",1.05,"1","Elberta","michigan",44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",45.20124,-85.65559,0,28
"2019-05-06 19:48:49","fraud_Jacobi Inc","health_fitness",11.43,"0","Edinburg","virginia",38.8432,-78.6003,6018,"Designer, multimedia",39.064114,-78.263434,0,76
"2019-08-11 19:00:25","fraud_Kutch, Steuber and Gerhold","food_dining",66.14,"0","Harper","texas",30.2816,-99.241,2395,"Pharmacist, community",30.117679,-99.85899,0,30
"2019-05-24 20:05:59","fraud_Moore, Williamson and Emmerich","home",10.82,"0","Chester","maryland",38.9583,-76.2842,5848,"Paediatric nurse",39.663857,-76.006159,0,43
"2019-10-14 04:51:05","fraud_Reilly, Heaney and Cole","gas_transport",64.6,"1","Gadsden","alabama",33.9845,-85.9077,67082,"Ceramics designer",34.429697,-86.241502,0,54
"2020-06-13 10:38:04","fraud_Huels-Nolan","gas_transport",77.91,"0","Bolivar","pennsylvania",40.3673,-79.1605,1770,"Administrator, local government",41.269356,-79.230727,0,29
"2019-10-23 16:19:20","fraud_Kuhn LLC","shopping_pos",7.76,"1","East Canaan","connecticut",42.0158,-73.2913,647,"Comptroller",42.618846,-73.048582,0,36
"2019-02-03 06:47:29","fraud_Kling Inc","gas_transport",70.54,"1","Ehrhardt","south carolina",33.1044,-81.0221,1352,"Engineer, materials",32.120756,-81.930411,0,31
"2020-04-12 21:12:16","fraud_Wilkinson Ltd","entertainment",93.08,"0","Thida","arkansas",35.5762,-91.4539,111,"Careers information officer",34.613183,-92.026856,0,23
"2020-04-05 08:25:37","fraud_Robel, Cummerata and Prosacco","gas_transport",59,"0","Brainard","nebraska",41.1832,-96.9882,614,"Associate Professor",41.332384,-97.90894,0,56
"2019-05-29 10:24:15","fraud_Kutch-Hegmann","grocery_net",56.52,"1","Bradley","south carolina",34.0326,-82.2027,1523,"Research scientist (physical sciences)",35.000892,-82.039908,0,39
"2020-05-23 13:07:48","fraud_Kautzer and Sons","personal_care",16.18,"0","Bronx","new york",40.8798,-73.9067,1382480,"Therapist, drama",40.454849,-73.70711,0,33
"2019-05-21 09:37:00","fraud_Terry, Johns and Bins","misc_pos",128.04,"1","West Palm Beach","florida",26.7197,-80.1248,459921,"Historic buildings inspector/conservation officer",25.802671,-80.492863,0,63
"2020-01-13 22:16:44","fraud_Kessler Group","travel",9.55,"0","Belgrade","montana",45.7801,-111.1439,18182,"Engineer, drilling",44.832337,-111.862243,0,48
"2019-11-29 20:55:29","fraud_Medhurst, Cartwright and Ebert","personal_care",5.27,"0","Detroit","michigan",42.3669,-82.9938,673342,"Health visitor",41.694276,-83.477258,0,40
"2019-01-11 11:11:08","fraud_Rodriguez, Yost and Jenkins","misc_net",1.08,"1","Coleharbor","north dakota",47.5196,-101.2332,307,"Make",46.976572,-101.456127,0,93
"2019-11-03 04:25:46","fraud_Denesik and Sons","shopping_pos",5.14,"1","Rhame","north dakota",46.1664,-103.7079,475,"Illustrator",46.823125,-102.888098,0,68
"2020-01-16 01:35:50","fraud_Robel, Cummerata and Prosacco","gas_transport",50.66,"1","Cowlesville","new york",42.8112,-78.4481,1166,"Colour technologist",43.523478,-78.520927,0,40
"2019-06-02 20:27:01","fraud_Yost, Schamberger and Windler","kids_pets",11.73,"0","Hawthorne","california",33.9143,-118.3493,93193,"Editor, magazine features",34.584703,-119.079009,0,28
"2019-03-25 22:19:01","fraud_Heathcote LLC","shopping_net",932.41,"0","Aurora","colorado",39.7656,-104.7069,389246,"Industrial/product designer",39.97618,-105.346222,1,85
"2020-04-17 08:25:15","fraud_Nader-Heller","misc_net",128.07,"1","Wichita","kansas",37.6223,-97.3136,409656,"Textile designer",36.740979,-96.994975,0,93
"2019-07-27 11:17:20","fraud_Moore, Dibbert and Koepp","misc_net",168.14,"1","Karnack","texas",32.6205,-94.2,2807,"Chiropodist",32.041289,-94.055404,0,93
"2019-02-25 10:06:07","fraud_Stroman, Hudson and Erdman","gas_transport",49.37,"1","Cherokee Village","arkansas",36.3011,-91.5281,4726,"Pharmacologist",36.76489,-92.367218,0,46
"2020-02-08 21:00:46","fraud_Roob, Conn and Tremblay","shopping_pos",5.49,"1","Elberta","michigan",44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",44.399324,-85.428097,0,28
"2020-04-14 20:38:03","fraud_Christiansen-Gusikowski","misc_pos",198.17,"1","Edisto Island","south carolina",32.5486,-80.307,2408,"Sales professional, IT",33.310946,-80.480484,0,26
"2019-04-22 19:08:13","fraud_Pouros, Walker and Spencer","kids_pets",61.57,"0","Fayetteville","north carolina",35.0583,-79.008,238602,"Scientist, research (maths)",35.967512,-78.527059,0,30
"2019-08-17 13:48:30","fraud_Johns Inc","entertainment",40.75,"1","Heart Butte","montana",48.2777,-112.8456,743,"Water engineer",47.849625,-113.63503,0,51
"2020-03-05 17:31:42","fraud_Hintz, Bauch and Smith","health_fitness",28.01,"1","Red River","new mexico",36.6659,-105.4694,606,"Surveyor, land/geomatics",37.141516,-105.721341,0,35
"2019-12-24 22:01:48","fraud_Swaniawski, Nitzsche and Welch","health_fitness",88.74,"1","Holstein","nebraska",40.4542,-98.6538,331,"Telecommunications researcher",39.971999,-98.989184,0,73
"2020-06-09 18:42:12","fraud_Denesik and Sons","shopping_pos",643.28,"1","Bristol","pennsylvania",40.1159,-74.8536,21125,"Administrator, charities/voluntary organisations",40.586889,-75.206585,0,38
"2019-09-09 12:21:53","fraud_Nitzsche, Kessler and Wolff","shopping_pos",525.77,"1","De Witt","arkansas",34.2853,-91.3336,5161,"Electrical engineer",33.398231,-90.48847,0,30
"2019-06-09 04:54:02","fraud_Zboncak, Rowe and Murazik","shopping_net",5.84,"0","Spearsville","louisiana",32.955,-92.587,1758,"Psychologist, forensic",32.281079,-92.111285,0,66
"2019-05-04 12:07:55","fraud_Lubowitz, Terry and Stracke","personal_care",32.35,"0","Emmons","minnesota",43.5089,-93.4824,744,"Communications engineer",44.394315,-93.05028,0,56
"2019-01-15 23:03:08","fraud_Rippin-VonRueden","health_fitness",35.72,"0","Keller","texas",32.9276,-97.2489,95035,"Probation officer",33.356642,-96.589516,0,36
"2019-07-13 17:23:22","fraud_Effertz, Welch and Schowalter","entertainment",27.85,"1","May","texas",31.9571,-98.9656,1791,"Corporate investment banker",31.304413,-99.504568,0,58
"2019-07-08 18:35:39","fraud_Kihn-Fritsch","food_dining",50.85,"1","Moundsville","west virginia",39.9148,-80.731,16183,"Physiotherapist",40.205405,-81.413239,0,46
"2019-03-09 11:34:04","fraud_Bernhard Inc","gas_transport",45.64,"0","Mount Hope","alabama",34.4793,-87.4769,1312,"Librarian, academic",33.540579,-86.638842,0,69
"2019-09-23 23:46:44","fraud_Padberg-Sauer","home",253.22,"1","Newhall","california",34.3795,-118.523,34882,"Health physicist",34.113494,-119.188781,0,52
"2019-02-25 16:27:27","fraud_Lowe, Dietrich and Erdman","kids_pets",156.81,"1","Kansas City","missouri",38.9621,-94.5959,545147,"Counsellor",39.932968,-94.755206,0,36
"2019-09-21 12:23:04","fraud_Lemke-Gutmann","shopping_net",15.15,"1","Walnut Ridge","arkansas",36.0244,-90.9288,7155,"Engineer, control and instrumentation",35.203481,-91.77553,0,46
"2019-07-01 14:51:01","fraud_Kilback, Nitzsche and Leffler","travel",5.35,"0","Detroit","michigan",42.426,-83.15,673342,"Retail manager",41.653244,-82.958739,0,56
"2019-07-01 10:40:38","fraud_Connelly, Reichert and Fritsch","gas_transport",55.45,"0","Auburn","maine",44.0948,-70.239,23045,"Tourist information centre manager",44.991327,-71.212592,0,65
"2019-07-02 09:56:58","fraud_Rutherford, Homenick and Bergstrom","grocery_net",49.26,"1","Altonah","utah",40.3207,-110.436,302,"Sales professional, IT",39.45521,-110.286645,0,34
"2019-04-29 21:42:27","fraud_Koss, McLaughlin and Mayer","food_dining",3.12,"0","Bessemer","alabama",33.3224,-86.9657,71463,"Radio broadcast assistant",34.271369,-86.266625,0,35
"2020-03-02 04:19:54","fraud_Brekke and Sons","gas_transport",54.81,"1","Browning","missouri",40.029,-93.1607,602,"Cytogeneticist",39.379391,-93.225447,0,69
"2019-11-25 23:20:41","fraud_Dickinson-Rempel","misc_pos",7.76,"1","Jordanville","new york",42.8948,-74.8209,824,"Travel agency manager",43.756311,-73.847408,0,38
"2019-03-18 04:25:38","fraud_Herzog Ltd","misc_pos",11.78,"1","Phil Campbell","alabama",34.347,-87.7154,5778,"Engineer, aeronautical",34.244202,-87.493546,0,71
"2019-01-21 22:07:49","fraud_Weber and Sons","food_dining",81.6,"0","Mc Veytown","pennsylvania",40.5046,-77.7186,4653,"Nutritional therapist",40.670946,-77.461464,0,26
"2019-08-19 23:18:38","fraud_Prosacco LLC","personal_care",138.3,"0","Lonsdale","minnesota",44.4477,-93.4252,5211,"Chief Strategy Officer",45.03579,-93.671334,0,37
"2019-06-08 02:03:35","fraud_Bechtelar-Rippin","food_dining",231.83,"1","West Columbia","south carolina",33.9568,-81.1405,52126,"Chemical engineer",34.038876,-81.395099,0,94
"2020-05-31 07:24:42","fraud_Connelly, Reichert and Fritsch","gas_transport",82.74,"0","Springfield Gardens","new york",40.6645,-73.7559,38912,"Production manager",40.11228,-74.591484,0,62
"2019-06-24 05:52:22","fraud_Kovacek, Dibbert and Ondricka","grocery_pos",85.27,"0","Livonia","michigan",42.3958,-83.3772,96942,"Horticultural consultant",42.005058,-84.262434,0,58
"2020-02-17 16:14:18","fraud_Watsica, Haag and Considine","shopping_pos",155.55,"1","Edisto Island","south carolina",32.5486,-80.307,2408,"Sales professional, IT",33.212733,-79.466743,0,26
"2019-07-18 05:17:51","fraud_Reilly, Heaney and Cole","gas_transport",55.62,"0","Cecilton","maryland",39.4015,-75.8654,663,"Podiatrist",39.932144,-75.672571,0,55
"2020-02-02 09:50:46","fraud_Johnson, Runolfsdottir and Mayer","misc_net",4.53,"1","Cottekill","new york",41.8467,-74.1038,722,"Comptroller",41.796566,-74.973706,0,33
"2019-07-31 14:45:50","fraud_Champlin-Casper","home",54.29,"1","Mulberry Grove","illinois",38.9311,-89.2463,1810,"Race relations officer",38.007797,-88.482318,0,49
"2019-09-02 20:31:04","fraud_Runolfsdottir, Mueller and Hand","entertainment",151.81,"0","Arlington","virginia",38.8954,-77.1633,207410,"Mudlogger",39.269306,-76.852873,0,39
"2019-10-21 18:24:32","fraud_Kuphal-Toy","food_dining",14.16,"0","Naples","florida",26.1184,-81.7361,276002,"Programme researcher, broadcasting/film/video",25.251037,-81.754891,0,45
"2019-02-24 06:28:31","fraud_Roob, Conn and Tremblay","shopping_pos",2.84,"1","Cascade Locks","oregon",45.671,-121.8686,1288,"Barrister",45.246269,-122.370871,0,87
"2019-12-26 07:34:17","fraud_Boehm, Predovic and Reinger","misc_pos",29.78,"0","Margaretville","new york",42.1852,-74.6178,1988,"Environmental health practitioner",41.480082,-75.083271,0,45
"2019-11-30 08:14:12","fraud_Willms, Kris and Bergnaum","shopping_pos",7.51,"1","West Palm Beach","florida",26.7197,-80.1248,459921,"Historic buildings inspector/conservation officer",26.103479,-79.901792,0,63
"2019-03-09 20:03:59","fraud_Hammes-Beatty","kids_pets",48.63,"1","Centerview","missouri",38.7897,-93.8702,2368,"Electronics engineer",38.251822,-92.932662,0,34
"2019-06-21 04:23:38","fraud_Huels-Nolan","gas_transport",59.04,"1","Sturgis","mississippi",33.357,-89.0473,1923,"Medical physicist",33.192719,-89.248743,0,64
"2020-03-16 01:47:01","fraud_Funk Group","grocery_net",75.97,"0","Keller","texas",32.9276,-97.2489,95035,"Probation officer",33.005823,-98.182024,0,36
"2020-06-02 22:10:42","fraud_Lehner, Reichert and Mills","misc_pos",6.98,"0","Oconto Falls","wisconsin",44.8755,-88.1555,5548,"Mining engineer",44.851638,-88.479515,0,48
"2019-12-28 04:40:10","fraud_Towne, Greenholt and Koepp","shopping_net",5.01,"1","Camden","texas",30.9,-94.7547,99,"Colour technologist",31.742559,-94.520558,0,58
"2019-09-29 05:40:36","fraud_Gislason Group","misc_pos",30.98,"0","Du Pont","georgia",31,-82.8555,419,"Advertising account executive",31.602461,-82.998716,0,33
"2020-06-14 11:29:42","fraud_Lind-Buckridge","entertainment",16.58,"0","Tickfaw","louisiana",30.5668,-90.482,8512,"Accountant, chartered public finance",31.210809,-89.935383,0,72
"2019-08-27 15:44:05","fraud_Brown, Homenick and Lesch","health_fitness",86.42,"0","Norwalk","california",33.9056,-118.0818,105549,"Firefighter",33.729515,-119.078381,0,50
"2019-07-25 17:38:43","fraud_Schaefer, Fay and Hilll","entertainment",30.56,"1","Prairie Hill","texas",31.6591,-96.8094,263,"Barrister",32.061414,-97.239311,0,67
"2019-09-16 20:00:39","fraud_Hirthe-Beier","health_fitness",61.23,"1","Dallas","texas",32.8463,-96.6972,1263321,"Designer, ceramics/pottery",32.766443,-96.562655,0,48
"2020-01-01 06:10:26","fraud_Parker, Nolan and Trantow","entertainment",4.55,"0","Pelham","north carolina",36.4899,-79.4736,3402,"Insurance underwriter",37.308047,-80.235773,0,96
"2019-02-11 16:22:44","fraud_McCullough, Hudson and Schuster","food_dining",184.15,"1","Saint Amant","louisiana",30.2385,-90.8435,10076,"Surveyor, rural practice",30.564434,-90.898637,0,46
"2019-06-02 19:16:53","fraud_Kuhic, Bins and Pfeffer","shopping_net",8.81,"1","Uledi","pennsylvania",39.8936,-79.7856,328,"Tree surgeon",39.174349,-79.051652,0,40
"2020-02-11 08:04:05","fraud_Kassulke PLC","shopping_net",202.79,"0","Dieterich","illinois",39.0319,-88.4074,2092,"Psychologist, clinical",38.723581,-88.750755,0,61
"2019-03-27 20:38:15","fraud_Zemlak, Tillman and Cremin","personal_care",42.43,"1","Brooklyn","new york",40.6816,-73.9798,2504700,"Medical sales representative",41.488809,-73.147058,0,24
"2019-08-03 01:24:21","fraud_Morar Inc","grocery_net",57.21,"0","West Harrison","new york",41.0592,-73.7395,11250,"Lexicographer",40.959767,-73.338274,0,46
"2020-03-08 08:23:55","fraud_Greenholt, Jacobi and Gleason","gas_transport",63.34,"0","Tallmansville","west virginia",38.8564,-80.158,571,"Accounting technician",39.848018,-80.701919,0,56
"2019-10-06 07:21:07","fraud_Reichert, Huels and Hoppe","shopping_net",260.56,"0","Cadiz","kentucky",36.802,-87.8286,13422,"Commissioning editor",37.659306,-88.538313,0,62
"2019-04-15 13:25:09","fraud_Conroy-Emard","food_dining",42.18,"1","Lakeland","florida",27.9865,-82.0139,237282,"Clothing/textile technologist",28.312462,-81.261089,0,44
"2020-01-08 08:20:44","fraud_Hills-Witting","shopping_net",1.23,"0","Oxford","michigan",42.8223,-83.2829,24840,"Agricultural consultant",41.923659,-83.940166,0,64
"2019-05-06 11:50:14","fraud_Rempel PLC","grocery_net",37.45,"1","Philadelphia","pennsylvania",40.0369,-75.0664,1526206,"Structural engineer",39.659693,-75.48853,0,39
"2020-03-23 11:14:51","fraud_Kutch, Hermiston and Farrell","gas_transport",50.6,"1","Sturgis","mississippi",33.357,-89.0473,1923,"Medical physicist",33.099732,-88.121835,0,64
"2019-07-24 10:43:45","fraud_Smitham-Schiller","grocery_net",76.37,"1","Loxahatchee","florida",26.7383,-80.276,26551,"Paramedic",26.91459,-80.822541,0,47
"2020-05-16 23:21:44","fraud_Breitenberg-Hermiston","kids_pets",12.25,"1","Altonah","utah",40.3207,-110.436,302,"Sales professional, IT",39.944891,-109.805782,0,34
"2019-01-09 16:25:19","fraud_Gaylord-Powlowski","home",141.5,"1","Mc Cracken","kansas",38.5957,-99.554,320,"Film/video editor",38.231646,-100.046762,0,62
"2019-12-09 19:48:02","fraud_Reichert-Weissnat","travel",13.85,"0","Mc Veytown","pennsylvania",40.5046,-77.7186,4653,"Nutritional therapist",40.231848,-77.602914,0,26
"2019-06-04 01:02:50","fraud_Wuckert-Walter","grocery_net",42.13,"1","Manistique","michigan",46.0062,-86.2555,6469,"Trade mark attorney",45.325751,-86.207362,0,44
"2019-08-05 02:31:00","fraud_Cremin, Hamill and Reichel","misc_pos",6.54,"0","Mooresville","north carolina",35.584,-80.8685,69793,"Control and instrumentation engineer",36.369457,-80.134791,0,70
"2019-11-18 00:34:01","fraud_Gutmann Ltd","grocery_net",21.34,"0","San Antonio","texas",29.5894,-98.5201,1595797,"Exhibition designer",29.936577,-98.496735,0,48
"2020-04-25 12:16:30","fraud_Windler, Goodwin and Kovacek","home",17.86,"1","Spencer","south dakota",43.7557,-97.5936,343,"Development worker, international aid",43.490259,-98.195707,0,51
"2019-12-28 15:01:38","fraud_Berge-Ullrich","home",83.28,"0","Methuen","massachusetts",42.728,-71.181,47249,"Market researcher",43.466033,-71.116016,0,43
"2019-12-13 22:47:06","fraud_Schoen, Nienow and Bauch","personal_care",8.24,"0","Whittemore","iowa",43.0261,-94.4064,912,"Optometrist",42.568469,-93.419272,0,55
"2019-07-22 09:25:38","fraud_Stiedemann Inc","misc_pos",1.9,"1","Bynum","texas",31.9907,-96.9837,522,"Commercial/residential surveyor",32.291658,-97.041421,0,77
"2020-05-20 13:59:11","fraud_Daugherty, Pouros and Beahan","shopping_pos",6.56,"1","Lowville","new york",43.7893,-75.4156,8830,"Theme park manager",44.690332,-75.808807,0,32
"2019-02-25 06:08:03","fraud_Stracke-Lemke","grocery_pos",162.86,"1","Meredith","colorado",39.3199,-106.6596,61,"Public relations account executive",39.970815,-107.381405,0,84
"2019-08-26 19:23:50","fraud_Pacocha-Weissnat","kids_pets",33.83,"1","De Soto","kansas",38.9462,-94.9714,5760,"Chief Executive Officer",39.139191,-95.80677,0,45
"2020-01-16 20:40:15","fraud_Durgan, Gislason and Spencer","home",52.07,"1","Viola","arkansas",36.3924,-91.9932,1679,"Psychiatric nurse",36.567327,-92.276609,0,37
"2020-04-20 09:58:35","fraud_Murray-Smitham","grocery_pos",70.4,"1","Thompson","utah",38.9999,-109.615,46,"Surveyor, minerals",39.227562,-110.484633,0,36
"2020-05-25 16:13:21","fraud_Jakubowski Inc","home",7.8,"1","Rule","texas",33.0771,-99.959,932,"Physicist, medical",33.418698,-100.560507,0,69
"2020-05-16 15:58:48","fraud_Crooks and Sons","personal_care",17.24,"0","Muskegon","michigan",43.2326,-86.2492,128715,"Historic buildings inspector/conservation officer",42.930954,-86.95177,0,28
